tick,spot_gpus_arriving,spot_avg_duration,hp_gpus_arriving,hp_avg_duration
22140,0.0,0.0,51.0,69.78571428571429
22141,0.0,0.0,16.0,15.555555555555555
22142,8.0,16.0,15.0,161.6875
22143,0.0,0.0,16.5,2558.5
22144,0.0,0.0,36.5,68.26666666666667
22145,0.0,0.0,9.5,16.4
22146,0.0,0.0,18.0,10.090909090909092
22147,0.0,0.0,11.0,15.916666666666666
22148,0.0,0.0,27.5,14.285714285714286
22149,1.0,1.0,15.5,545.8888888888889
22150,1.0,1.0,39.5,3.0
22151,8.0,25.0,13.5,11.142857142857142
22152,2.0,1.0,41.5,50.0
22153,0.0,0.0,52.0,167.4375
22154,74.0,18.571428571428573,39.0,209.52941176470588
22155,54.0,19.181818181818183,31.5,15.222222222222221
22156,0.0,0.0,34.0,8.538461538461538
22157,0.0,0.0,113.0,5.416666666666667
22158,22.0,18.0,11.0,2.4444444444444446
22159,0.0,0.0,12.5,3.923076923076923
22160,0.0,0.0,20.0,322.4
22161,0.0,0.0,16.5,104.3
22162,0.0,0.0,67.5,61.6
22163,0.0,0.0,43.5,118.46666666666667
22164,0.0,0.0,15.5,677.625
22165,0.0,0.0,43.5,180.46153846153845
22166,0.0,0.0,40.0,416.09090909090907
22167,0.0,0.0,23.0,2.7777777777777777
22168,0.0,0.0,4.0,133.0
22169,0.0,0.0,4.0,2.25
22170,0.0,0.0,10.0,4.0
22171,0.0,0.0,41.5,389.15384615384613
22172,0.0,0.0,47.5,225.27272727272728
22173,0.0,0.0,157.5,4.1
22174,0.0,0.0,9.5,2.8
22175,0.0,0.0,36.0,89.14285714285714
22176,8.0,2.0,52.5,887.0434782608696
22177,0.0,0.0,54.0,4.8
22178,0.0,0.0,54.0,2023.888888888889
22179,0.0,0.0,14.5,18.11111111111111
22180,0.0,0.0,46.5,7.8
22181,0.0,0.0,21.0,22.0
22182,1.0,114.0,9.0,4.909090909090909
22183,1.0,52.0,17.0,4675.4
22184,0.0,0.0,9.0,493.5
22185,1.0,50.0,150.5,1123.5
22186,0.0,0.0,20.0,2.0
22187,0.0,0.0,25.5,6.2
22188,0.0,0.0,9.5,3.1
22189,0.0,0.0,30.5,7.777777777777778
22190,16.0,1.0,118.5,127.22222222222223
22191,70.0,3.0,20.0,28.8
22192,22.0,2.0,12.0,39.44444444444444
22193,18.0,21.666666666666668,10.5,683.75
22194,3.0,1.6666666666666667,10.0,12.2
22195,2.0,1.5,10.5,5.0
22196,1.0,2.0,16.0,29.5
22197,0.0,0.0,12.5,35.333333333333336
22198,0.0,0.0,6.5,2.7142857142857144
22199,0.0,0.0,7.0,4538.5
22200,0.0,0.0,10.0,33.5
22201,0.0,0.0,13.0,19.166666666666668
22202,0.0,0.0,15.5,16.5
22203,0.0,0.0,26.0,123.5
22204,0.0,0.0,7.5,2.625
22205,0.0,0.0,29.0,24.142857142857142
22206,0.0,0.0,6.0,356.42857142857144
22207,0.0,0.0,20.0,12.0
22208,0.0,0.0,5.0,4.2
22209,0.0,0.0,9.0,5.555555555555555
22210,0.0,0.0,3.0,1842.0
22211,0.0,0.0,26.0,2542.5833333333335
22212,0.0,0.0,6.0,5.166666666666667
22213,0.0,0.0,6.0,3.3333333333333335
22214,0.0,0.0,8.0,27.0
22215,0.0,0.0,8.0,914.375
22216,0.0,0.0,5.0,3.2
22217,0.0,0.0,14.5,32.875
22218,0.0,0.0,3.0,375.0
22219,0.0,0.0,5.0,5.0
22220,0.0,0.0,6.0,5.0
22221,0.0,0.0,6.0,6.166666666666667
22222,0.0,0.0,12.0,2060.0
22223,0.0,0.0,14.0,4.714285714285714
22224,0.0,0.0,4.0,1.5
22225,0.0,0.0,2.0,1.5
22226,0.0,0.0,9.0,5.222222222222222
22227,0.0,0.0,15.0,255.75
22228,0.0,0.0,6.0,5.5
22229,0.0,0.0,4.0,41.5
22230,0.0,0.0,7.0,2.5714285714285716
22231,0.0,0.0,8.5,6.0
22232,0.0,0.0,7.0,4397.428571428572
22233,0.0,0.0,13.0,7.333333333333333
22234,0.0,0.0,6.0,7591.666666666667
22235,0.0,0.0,6.0,486.3333333333333
22236,0.0,0.0,15.0,1970.5833333333333
22237,0.0,0.0,5.0,5.6
22238,0.0,0.0,6.0,139.66666666666666
22239,0.0,0.0,7.0,2406.1428571428573
22240,0.0,0.0,4.0,5.0
22241,0.0,0.0,4.0,3.75
22242,0.0,0.0,5.0,5.8
22243,0.0,0.0,7.0,4.857142857142857
22244,0.0,0.0,3.0,5.0
22245,0.0,0.0,7.0,5.714285714285714
22246,0.0,0.0,3.0,13.333333333333334
22247,0.0,0.0,3.0,6.333333333333333
22248,0.0,0.0,16.0,144.77777777777777
22249,0.0,0.0,274.0,13.833333333333334
22250,0.0,0.0,5.0,7.8
22251,1.0,73.0,6.0,928.3333333333334
22252,0.0,0.0,4.0,271.5
22253,0.0,0.0,3.0,3.6666666666666665
22254,0.0,0.0,11.0,6.25
22255,0.0,0.0,6.0,86.33333333333333
22256,0.0,0.0,2.0,9.5
22257,0.0,0.0,9.0,4.333333333333333
22258,0.0,0.0,4.0,5.25
22259,0.0,0.0,11.0,5.5
22260,0.0,0.0,18.0,107.5
22261,0.0,0.0,5.0,6.8
22262,0.0,0.0,134.0,20.285714285714285
22263,0.0,0.0,19.0,71.0
22264,0.0,0.0,3.0,3.6666666666666665
22265,0.0,0.0,5.0,4.6
22266,0.0,0.0,3.0,6.666666666666667
22267,0.0,0.0,6.0,3.1666666666666665
22268,0.0,0.0,3.0,3.0
22269,0.0,0.0,5.0,1050.2
22270,0.0,0.0,3.0,3.6666666666666665
22271,0.0,0.0,3.0,6.666666666666667
22272,0.0,0.0,41.0,61.55555555555556
22273,0.0,0.0,4.0,9.5
22274,0.0,0.0,5.5,4.5
22275,0.0,0.0,29.5,18.142857142857142
22276,0.0,0.0,8.0,4.625
22277,0.0,0.0,17.0,653.8
22278,0.0,0.0,4.5,2.8
22279,0.0,0.0,21.5,18.857142857142858
22280,0.0,0.0,5.0,3.2
22281,0.0,0.0,4.0,28.6
22282,0.0,0.0,5.5,3.6666666666666665
22283,0.0,0.0,3.0,2.0
22284,0.0,0.0,14.5,384.0
22285,0.0,0.0,22.5,5.875
22286,0.0,0.0,34.0,44.23076923076923
22287,0.0,0.0,10.5,2.0
22288,0.0,0.0,9.0,7.0
22289,0.0,0.0,10.0,230.3
22290,0.0,0.0,4.0,2.5
22291,0.0,0.0,22.0,938.0
22292,0.0,0.0,14.0,12.142857142857142
22293,24.0,2.6666666666666665,14.0,58.666666666666664
22294,0.0,0.0,28.0,8270.388888888889
22295,0.0,0.0,43.0,2.3636363636363638
22296,24.0,8.666666666666666,38.0,172.95238095238096
22297,0.0,0.0,5.0,1049.2
22298,9.0,2.0,10.0,167.44444444444446
22299,0.0,0.0,15.0,14.142857142857142
22300,18.0,4.25,50.0,47.88235294117647
22301,0.0,0.0,86.0,18.0
22302,16.0,2.0,29.0,24.8
22303,0.0,0.0,46.0,4965.9
22304,0.0,0.0,85.0,226.26666666666668
22305,0.0,0.0,5.0,1061.0
22306,0.0,0.0,148.0,10.692307692307692
22307,8.0,47.0,43.0,476.3333333333333
22308,0.0,0.0,46.0,8.333333333333334
22309,0.0,0.0,52.0,442.5
22310,0.0,0.0,29.0,444.4
22311,0.0,0.0,13.0,3.2
22312,0.0,0.0,21.0,897.8333333333334
22313,0.0,0.0,13.0,868.7
22314,8.0,40.0,78.0,10.2
22315,0.0,0.0,143.0,11.625
22316,0.0,0.0,23.0,167.25
22317,8.0,11.0,28.0,291.14285714285717
22318,0.0,0.0,21.0,12764.0
22319,0.0,0.0,53.5,10.875
22320,1.0,720.0,36.0,3103.9
22321,0.0,0.0,9.0,13537.777777777777
22322,0.0,0.0,11.0,3069.2
22323,0.0,0.0,10.0,2.8
22324,0.0,0.0,6.0,450.1666666666667
22325,0.0,0.0,10.0,6.9
22326,0.0,0.0,26.0,34.285714285714285
22327,0.0,0.0,31.0,17.444444444444443
22328,0.0,0.0,6.0,5.0
22329,0.0,0.0,22.0,7531.95
22330,4.0,1.0,12.0,5.333333333333333
22331,0.0,0.0,25.0,8337.64705882353
22332,0.0,0.0,5.0,3.8
22333,0.0,0.0,6.0,5.0
22334,0.0,0.0,9.0,723.8571428571429
22335,0.0,0.0,12.0,4.5
22336,0.0,0.0,27.0,9166.666666666666
22337,0.0,0.0,8.0,240.66666666666666
22338,0.0,0.0,19.0,4.166666666666667
22339,0.0,0.0,12.0,5.0
22340,0.0,0.0,11.0,8.428571428571429
22341,0.0,0.0,7.0,3.1666666666666665
22342,8.0,1.5,17.0,4.555555555555555
22343,1.0,1.0,6.0,3.8333333333333335
22344,0.0,0.0,51.0,7138.333333333333
22345,1.0,1.0,16.0,1369.0
22346,0.0,0.0,13.0,3.1666666666666665
22347,0.0,0.0,42.0,31.4
22348,1.0,1.0,19.5,70.5
22349,5.0,25.5,23.0,2280.0666666666666
22350,0.0,0.0,100.0,775.7076923076924
22351,5.0,1.5,6.0,5.5
22352,0.0,0.0,10.0,7.0
22353,1.0,1.0,45.0,44.07692307692308
22354,0.0,0.0,48.0,215.625
22355,1.0,1.0,280.0,648.375
22356,0.0,0.0,59.0,18.666666666666668
22357,2.0,74.0,27.0,10.833333333333334
22358,0.0,0.0,38.6,1290.030303030303
22359,0.0,0.0,46.0,3.923076923076923
22360,0.0,0.0,11.0,129.0
22361,14.0,43.0,5.0,8.8
22362,100.0,53.72222222222222,41.0,66.0909090909091
22363,2.0,19.5,74.0,5.0
22364,1.0,10.0,309.6,1752.5294117647059
22365,5.0,15.5,37.0,29.375
22366,1.0,1.0,283.0,554.6363636363636
22367,1.0,6.0,72.0,323.55555555555554
22368,6.0,1.5,86.6,112.11290322580645
22369,0.0,0.0,33.0,127.33333333333333
22370,8.0,1.0,28.0,4.5
22371,0.0,0.0,5.0,4.2
22372,8.0,1.0,43.0,2235.0
22373,13.0,2.5,42.0,492.3333333333333
22374,1.0,1.0,147.3,8.352941176470589
22375,1.0,16.0,45.0,951.125
22376,1.0,387.0,78.1,273.89473684210526
22377,31.0,31.714285714285715,30.0,452.06666666666666
22378,0.0,0.0,50.3,1925.55
22379,13.0,1.0,93.3,55.25
22380,9.0,38.0,35.3,27.0
22381,1.0,5.0,33.0,5.2727272727272725
22382,10.0,5.0,21.5,15.375
22383,9.0,2.5,70.5,70.16666666666667
22384,8.0,5.0,60.0,3.6666666666666665
22385,34.0,31.5,62.0,106.9090909090909
22386,97.0,19.1875,510.0,6.181818181818182
22387,66.0,55.666666666666664,401.0,9.615384615384615
22388,54.0,154.125,294.0,20.90909090909091
22389,11.0,55.8,540.0,13.142857142857142
22390,6.0,58.0,58.5,22.0
22391,8.0,1.0,552.5,398.05555555555554
22392,4.0,72.0,78.5,336.6923076923077
22393,56.0,7.0,17.0,385.0
22394,0.0,0.0,316.0,1384.0
22395,0.0,0.0,26.5,3194.0
22396,0.0,0.0,26.0,193.44444444444446
22397,1.0,6.0,21.5,3.6666666666666665
22398,0.0,0.0,10.0,208.14285714285714
22399,0.0,0.0,522.0,165.25
22400,10.0,64.0,11.0,66.36363636363636
22401,0.0,0.0,43.5,7.833333333333333
22402,0.0,0.0,44.5,4.714285714285714
22403,0.0,0.0,46.0,1051.0
22404,74.0,57.0,51.0,2191.1428571428573
22405,83.0,20.9,25.5,192.72727272727272
22406,46.0,22.5,289.0,3.5
22407,0.0,0.0,10.5,6.0
22408,0.0,0.0,539.0,344.6923076923077
22409,0.0,0.0,20.5,2.1666666666666665
22410,1.0,14.0,35.5,4.642857142857143
22411,0.0,0.0,22.0,119.28571428571429
22412,12.0,29.285714285714285,10.5,322.09090909090907
22413,0.0,0.0,22.0,5.285714285714286
22414,0.0,0.0,30.5,4.0
22415,1.0,2.0,22.0,2.5555555555555554
22416,0.0,0.0,271.8,3831.705882352941
22417,0.0,0.0,534.5,7.375
22418,1.0,1.0,39.9,31.615384615384617
22419,1.0,6.0,10.1,416.0
22420,0.0,0.0,296.8,3.3076923076923075
22421,8.0,25.0,303.3,7.555555555555555
22422,12.0,2.6666666666666665,8.5,36.0
22423,5.0,10.5,567.3,6.230769230769231
22424,4.0,23.5,21.8,407.0
22425,0.0,0.0,45.0,2.75
22426,0.0,0.0,23.5,141.875
22427,1.0,5.0,281.5,387.9166666666667
22428,0.0,0.0,282.0,6.833333333333333
22429,0.0,0.0,261.5,105.66666666666667
22430,0.0,0.0,13.5,3.8333333333333335
22431,0.0,0.0,46.0,4.625
22432,0.0,0.0,75.5,5.166666666666667
22433,1.0,3.0,336.5,2.5454545454545454
22434,0.0,0.0,13.0,1.8571428571428572
22435,0.0,0.0,40.5,6.6
22436,1.0,14.0,132.0,1.3333333333333333
22437,1.0,1.0,19.5,5.384615384615385
22438,8.0,26.0,552.5,206.5
22439,5.0,25.0,38.5,9.545454545454545
22440,5.0,17.5,58.5,465.9166666666667
22441,1.0,2.0,40.5,1133.3
22442,1.0,19.0,30.5,771.0
22443,15.0,3.5,14.0,1438.076923076923
22444,13.0,39.0,292.5,6.3
22445,0.0,0.0,23.0,1487.375
22446,0.0,0.0,49.5,62.3
22447,0.0,0.0,57.5,221.66666666666666
22448,0.0,0.0,6.0,4.428571428571429
22449,6.0,2.0,519.0,5.875
22450,19.0,20.333333333333332,16.0,6.0
22451,0.0,0.0,31.5,5.9
22452,5.0,6.5,5.5,3.5714285714285716
22453,2.0,4.0,248.0,465.0
22454,5.0,17.5,527.0,207.5
22455,0.0,0.0,5.5,2.7142857142857144
22456,5.0,3.5,536.0,5.0
22457,0.0,0.0,14.0,475.625
22458,2.0,6.0,23.0,6.5
22459,24.0,3.8,520.5,6.555555555555555
22460,2.0,6.5,263.5,432.09090909090907
22461,0.0,0.0,249.0,875.2
22462,49.0,12.6,21.0,4.571428571428571
22463,14.0,7.333333333333333,10.0,4.0
22464,1.0,8.0,556.0,122.94736842105263
22465,9.0,36.0,40.0,5.444444444444445
22466,2.0,13.0,8.5,84.0
22467,3.0,39.666666666666664,249.5,37.55555555555556
22468,3.0,38.0,3.5,4.5
22469,4.0,35.0,6.5,599.25
22470,5.0,47.0,4.5,4.2
22471,2.0,41.5,5.5,49.333333333333336
22472,15.0,36.0,250.0,19.5
22473,10.0,50.5,4.5,3724.6
22474,0.0,0.0,6.5,58.125
22475,0.0,0.0,47.0,3.6666666666666665
22476,20.0,11.0,33.0,6.777777777777778
22477,1.0,1.0,79.0,88.33333333333333
22478,0.0,0.0,7.0,3.375
22479,8.0,4.0,245.0,5.0
22480,2.0,52.0,9.5,184.375
22481,0.0,0.0,29.5,11.11111111111111
22482,17.0,33.0,31.5,3.888888888888889
22483,17.0,47.0,256.5,132.0
22484,0.0,0.0,10.0,4.0
22485,12.0,2.0,5.5,4.0
22486,0.0,0.0,6.0,41.714285714285715
22487,3.0,37.5,29.0,12.571428571428571
22488,0.0,0.0,8.5,509.77777777777777
22489,1.0,29.0,8.5,46.714285714285715
22490,20.0,38.5,30.5,18.285714285714285
22491,2.0,47.0,35.5,497.1
22492,2.0,3.0,8.5,5.714285714285714
22493,0.0,0.0,6.0,621.2857142857143
22494,0.0,0.0,4.5,3.4
22495,0.0,0.0,8.5,4.285714285714286
22496,0.0,0.0,6.0,5.714285714285714
22497,0.0,0.0,36.5,2.8
22498,0.0,0.0,3.5,5.25
22499,0.0,0.0,40.0,5.555555555555555
22500,0.0,0.0,22.5,54.0
22501,0.0,0.0,5.0,7.4
22502,0.0,0.0,7.0,4.125
22503,1.0,15.0,3.5,1288.75
22504,0.0,0.0,11.5,3.7777777777777777
22505,1.0,2.0,5.0,8.833333333333334
22506,3.0,19.5,33.5,728.6363636363636
22507,1.0,18.0,262.5,36.22222222222222
22508,0.0,0.0,8.0,13.428571428571429
22509,0.0,0.0,4.5,5.75
22510,1.0,39.0,5.5,2.4285714285714284
22511,0.0,0.0,6.0,3.4285714285714284
22512,0.0,0.0,9.5,3.375
22513,0.0,0.0,5.0,605.8333333333334
22514,0.0,0.0,10.5,5.0
22515,0.0,0.0,9.5,179.0
22516,0.0,0.0,8.0,5.222222222222222
22517,14.0,26.0,8.5,5.125
22518,0.0,0.0,8.0,405.0
22519,0.0,0.0,6.0,4.166666666666667
22520,0.0,0.0,11.0,596.9090909090909
22521,27.0,21.0,51.0,3.5
22522,4.0,1.0,4.0,2.8
22523,25.0,35.5,12.0,5.090909090909091
22524,0.0,0.0,15.0,1412.0
22525,48.0,18.153846153846153,4.0,1021.5
22526,26.0,30.2,15.0,6.0
22527,0.0,0.0,6.0,3.8
22528,0.0,0.0,7.0,5.25
22529,0.0,0.0,10.0,4.4
22530,25.0,13.0,5.0,6.0
22531,0.0,0.0,3.0,1.0
22532,24.0,1.0,11.0,5.0
22533,0.0,0.0,5.0,3.4
22534,0.0,0.0,5.0,3.8
22535,0.0,0.0,10.0,5.0
22536,0.0,0.0,13.0,1169.0
22537,23.0,26.75,6.5,702.0
22538,0.0,0.0,3.5,11.75
22539,0.0,0.0,8.0,138.375
22540,0.0,0.0,9.0,123.44444444444444
22541,0.0,0.0,4.5,4.0
22542,25.0,27.4,10.5,18.0
22543,0.0,0.0,6.0,2.5714285714285716
22544,0.0,0.0,4.5,850.4
22545,4.0,37.0,8.5,4.625
22546,0.0,0.0,31.0,44.7
22547,0.0,0.0,4.5,3.8
22548,0.0,0.0,22.5,50.81818181818182
22549,1.0,32.0,5.0,2.1666666666666665
22550,0.0,0.0,14.0,5.363636363636363
22551,1.0,32.0,12.0,7.0
22552,0.0,0.0,8.0,3.0
22553,0.0,0.0,11.0,196.9
22554,0.0,0.0,2.0,3.5
22555,0.0,0.0,244.0,913.7142857142857
22556,0.0,0.0,8.0,1018.6666666666666
22557,0.0,0.0,14.0,5.333333333333333
22558,0.0,0.0,8.5,17.428571428571427
22559,0.0,0.0,6.5,657.75
22560,2.0,23.0,7.0,58.285714285714285
22561,0.0,0.0,128.0,62.625
22562,0.0,0.0,6.5,4.142857142857143
22563,0.0,0.0,6.0,4.2
22564,15.0,24.333333333333332,6.0,2.857142857142857
22565,0.0,0.0,7.5,4.0
22566,0.0,0.0,8.0,6.428571428571429
22567,3.0,28.0,4.0,2.4
22568,0.0,0.0,7.0,3.625
22569,3.0,29.0,29.5,6.142857142857143
22570,0.0,0.0,10.5,15.375
22571,44.0,26.0,247.0,8.375
22572,29.0,21.833333333333332,14.5,31.083333333333332
22573,20.0,28.666666666666668,4.5,3.0
22574,3.0,30.5,22.5,10.5
22575,8.0,67.0,7.5,1461.6666666666667
22576,0.0,0.0,5.5,4.333333333333333
22577,18.0,20.0,14.5,61.5
22578,1.0,20.0,8.0,4.428571428571429
22579,1.0,2.0,8.5,4.625
22580,0.0,0.0,6.5,2.4285714285714284
22581,0.0,0.0,29.5,41.75
22582,3.0,10.5,6.5,4.0
22583,9.0,1.5,259.5,9.909090909090908
22584,12.0,15.5,30.0,3.375
22585,0.0,0.0,6.5,6.857142857142857
22586,1.0,11.0,12.5,3.4
22587,1.0,21.0,6.0,2.0
22588,0.0,0.0,66.5,13455.878787878788
22589,0.0,0.0,5.9,855.0
22590,0.0,0.0,23.5,167.25
22591,0.0,0.0,20.5,7.5
22592,0.0,0.0,6.0,16.833333333333332
22593,0.0,0.0,7.0,577.4285714285714
22594,9.0,37.0,34.5,25.454545454545453
22595,0.0,0.0,27.5,18.53846153846154
22596,0.0,0.0,8.0,57.125
22597,44.0,22.555555555555557,5.5,6.5
22598,0.0,0.0,9.5,133.4
22599,0.0,0.0,5.5,154.83333333333334
22600,0.0,0.0,126.5,5.0
22601,0.0,0.0,125.5,4.714285714285714
22602,0.0,0.0,9.0,2.8
22603,0.0,0.0,25.0,2.5454545454545454
22604,2.0,1.0,23.0,170.0
22605,0.0,0.0,7.0,3.375
22606,0.0,0.0,6.0,2.4285714285714284
22607,0.0,0.0,23.0,20.875
22608,0.0,0.0,8.0,3.125
22609,17.0,26.8,9.0,300.42857142857144
22610,20.0,12.333333333333334,258.0,499.57894736842104
22611,12.0,38.0,9.0,3.3333333333333335
22612,21.0,9.75,54.0,23.0
22613,0.0,0.0,8.0,6.0
22614,0.0,0.0,7.0,509.375
22615,0.0,0.0,258.0,6.454545454545454
22616,8.0,42.0,7.0,4.285714285714286
22617,16.0,25.166666666666668,6.0,5.428571428571429
22618,20.0,51.0,10.0,3.2
22619,0.0,0.0,9.0,119.66666666666667
22620,0.0,0.0,20.0,489.8181818181818
22621,0.0,0.0,6.0,3.7142857142857144
22622,0.0,0.0,5.0,449.2
22623,0.0,0.0,6.0,4.5
22624,2.0,43.0,8.0,3.888888888888889
22625,16.0,19.4,19.0,5.916666666666667
22626,0.0,0.0,8.0,1297.3333333333333
22627,0.0,0.0,8.0,3.375
22628,17.0,10.0,12.0,5.666666666666667
22629,3.0,33.0,7.0,3.375
22630,239.0,9.5,6.0,4.428571428571429
22631,32.0,15.666666666666666,263.0,8.75
22632,8.0,76.0,27.0,57.333333333333336
22633,0.0,0.0,134.0,3.0
22634,37.0,36.666666666666664,68.0,557.4
22635,1.0,32.0,56.0,138.58333333333334
22636,6.0,25.666666666666668,24.0,461.9
22637,18.0,25.4,127.0,8.875
22638,0.0,0.0,10.0,2214.818181818182
22639,2.0,30.0,4.0,970.0
22640,0.0,0.0,34.5,127.41666666666667
22641,10.0,19.0,26.5,288.3333333333333
22642,4.0,5.5,4.0,2.8
22643,0.0,0.0,5.5,3.8333333333333335
22644,2.0,39.0,10.5,451.9
22645,1.0,20.0,18.0,3.75
22646,0.0,0.0,254.5,6.625
22647,8.0,4.0,16.5,5.7
22648,2.0,35.0,23.0,8.3
22649,30.0,32.0,7.5,5.0
22650,0.0,0.0,40.5,444.72727272727275
22651,0.0,0.0,207.5,1199.6666666666667
22652,0.0,0.0,24.0,3.0
22653,0.0,0.0,15.5,4.5
22654,1.0,79.0,12.5,3.6666666666666665
22655,5.0,42.0,29.5,22.555555555555557
22656,0.0,0.0,84.5,92.0701754385965
22657,13.0,36.0,252.5,260.46153846153845
22658,40.0,65.33333333333333,39.0,12.333333333333334
22659,0.0,0.0,36.5,2152.7297297297296
22660,0.0,0.0,269.5,13.333333333333334
22661,0.0,0.0,8.0,4.444444444444445
22662,0.0,0.0,14.5,10.428571428571429
22663,0.0,0.0,24.5,13.7
22664,0.0,0.0,2.0,1.0
22665,0.0,0.0,5.5,2.3333333333333335
22666,2.0,86.0,8.5,144.33333333333334
22667,70.0,48.45454545454545,254.0,250.5
22668,0.0,0.0,406.5,48.0
22669,222.0,31.821428571428573,64.5,12.666666666666666
22670,67.0,42.46153846153846,12.5,394.3333333333333
22671,0.0,0.0,272.5,13.2
22672,0.0,0.0,6.5,6.5
22673,22.0,33.666666666666664,13.0,241.44444444444446
22674,13.0,28.5,5.5,2.5
22675,8.0,30.75,71.0,6.857142857142857
22676,0.0,0.0,15.5,5.8
22677,0.0,0.0,11.5,4.666666666666667
22678,18.0,3.6666666666666665,6.5,4.5
22679,0.0,0.0,5.5,3.3333333333333335
22680,3.0,7.0,12.5,4675.0
22681,0.0,0.0,7.5,4.875
22682,0.0,0.0,17.0,154.8
22683,23.0,28.0,8.5,1.8333333333333333
22684,26.0,20.666666666666668,5.0,4.2
22685,0.0,0.0,10.0,446.5
22686,1.0,2.0,4.5,2.2
22687,24.0,26.666666666666668,36.0,9.333333333333334
22688,0.0,0.0,5.0,2.8333333333333335
22689,8.0,15.0,15.5,544.0
22690,0.0,0.0,15.0,13.571428571428571
22691,0.0,0.0,18.0,12.666666666666666
22692,0.0,0.0,47.5,152.0
22693,0.0,0.0,6.5,5.142857142857143
22694,0.0,0.0,59.0,13.2
22695,0.0,0.0,24.5,968.9
22696,0.0,0.0,5.0,4.4
22697,0.0,0.0,11.0,3.3636363636363638
22698,9.0,21.0,13.5,3.7142857142857144
22699,14.0,40.42857142857143,21.5,2.5714285714285716
22700,24.0,17.2,4.0,2.2
22701,0.0,0.0,12.5,6.666666666666667
22702,0.0,0.0,9.5,3.4444444444444446
22703,15.0,26.4,48.0,33.666666666666664
22704,0.0,0.0,7.5,6.5
22705,39.0,16.666666666666668,8.5,3.125
22706,12.0,21.666666666666668,36.5,1128.375
22707,2.0,17.0,3.5,2.5
22708,3.0,20.5,30.5,151.11111111111111
22709,48.0,24.166666666666668,16.5,9.4
22710,24.0,24.75,4.5,2.75
22711,1.0,30.0,5.5,1.5
22712,69.0,27.5,8.5,2.5
22713,0.0,0.0,254.5,684.625
22714,0.0,0.0,8.0,4.571428571428571
22715,4.0,12.0,12.0,3.923076923076923
22716,6.0,2.3333333333333335,23.5,461.44444444444446
22717,8.0,2.0,272.5,6.454545454545454
22718,0.0,0.0,14.0,5.875
22719,4.0,1.0,17.5,1.7142857142857142
22720,0.0,0.0,28.5,322.14285714285717
22721,11.0,25.0,15.0,7.1
22722,6.0,40.0,272.5,2.3636363636363638
22723,11.0,29.333333333333332,4.5,1962.6
22724,32.0,30.6,34.0,5145.578947368421
22725,0.0,0.0,265.5,3.8333333333333335
22726,2.0,26.0,3.5,4.5
22727,0.0,0.0,280.0,410.8181818181818
22728,0.0,0.0,34.5,434.09090909090907
22729,0.0,0.0,6.5,2.7142857142857144
22730,0.0,0.0,79.0,788.7692307692307
22731,0.0,0.0,507.5,2.8333333333333335
22732,8.0,7.0,286.5,4.222222222222222
22733,1.0,1.0,13.0,114.3076923076923
22734,0.0,0.0,15.5,501.0
22735,0.0,0.0,14.5,563.25
22736,0.0,0.0,16.0,4.6923076923076925
22737,0.0,0.0,301.5,4.8
22738,1.0,24.0,69.5,4.555555555555555
22739,1.0,5.0,18.0,32.54545454545455
22740,36.0,11.4,20.5,4.666666666666667
22741,25.0,25.666666666666668,24.5,3.375
22742,21.0,5.5,32.0,3.909090909090909
22743,8.0,870.3333333333334,257.5,6.666666666666667
22744,19.0,10.8,28.5,5.333333333333333
22745,3.0,14.0,28.0,3.3846153846153846
22746,24.0,6.0,2.5,1.0
22747,34.0,6.25,270.5,486.1111111111111
22748,0.0,0.0,50.0,76.41666666666667
22749,16.0,2.0,14.5,7.75
22750,8.0,9.0,30.5,526.25
22751,0.0,0.0,6.0,5.428571428571429
22752,25.0,29.0,293.5,39.93333333333333
22753,0.0,0.0,20.5,44.0
22754,8.0,2.0,6.0,2.6666666666666665
22755,4.0,3.0,21.5,12.142857142857142
22756,0.0,0.0,8.5,3063.777777777778
22757,7.0,23.0,8.0,74.25
22758,9.0,9.0,7.5,55.6
22759,0.0,0.0,42.5,389.1818181818182
22760,2.0,1.0,5.0,2.3333333333333335
22761,3.0,24.5,6.5,5.0
22762,3.0,1.0,30.5,13.142857142857142
22763,0.0,0.0,16.0,4.5
22764,1.0,2.0,12.5,21.5
22765,5.0,165.0,12.0,5.666666666666667
22766,9.0,1.0,5.0,4.166666666666667
22767,0.0,0.0,5.5,2.8
22768,1.0,27.0,8.5,4.888888888888889
22769,3.0,4.0,12.0,26.2
22770,18.0,18.0,13.5,73.81818181818181
22771,16.0,41.4,49.2,342.0
22772,2.0,7.0,6.5,3.2857142857142856
22773,1.0,35.0,4.5,6.0
22774,5.0,48.666666666666664,36.5,382.2857142857143
22775,3.0,3.0,6.5,7.0
22776,25.0,30.4,8.0,5.142857142857143
22777,1.0,54.0,243.0,53.4
22778,0.0,0.0,8.0,3.875
22779,20.0,37.625,5.5,7.0
22780,6.0,1.0,6.5,5.285714285714286
22781,15.0,28.0,10.0,490.9
22782,0.0,0.0,5.5,217.5
22783,8.0,1.5,3.5,5.5
22784,25.0,34.57142857142857,6.0,35.42857142857143
22785,0.0,0.0,10.0,516.5
22786,8.0,40.0,5.5,238.5
22787,11.0,41.5,9.0,4.111111111111111
22788,11.0,38.0,49.5,71.8
22789,0.0,0.0,9.5,8.88888888888889
22790,0.0,0.0,36.0,654.6666666666666
