tick,ghi_wm2
61335,175.25
61336,164.33333333333334
61337,153.41666666666669
61338,142.5
61339,131.58333333333334
61340,120.66666666666667
61341,109.75
61342,98.83333333333334
61343,87.91666666666667
61344,77.0
61345,70.91666666666667
61346,64.83333333333333
61347,58.75
61348,52.66666666666667
61349,46.583333333333336
61350,40.5
61351,34.41666666666667
61352,28.333333333333336
61353,22.25
61354,16.16666666666667
61355,10.083333333333343
61356,4.0
61357,3.6666666666666665
61358,3.3333333333333335
61359,3.0
61360,2.666666666666667
61361,2.3333333333333335
61362,2.0
61363,1.666666666666667
61364,1.3333333333333335
61365,1.0
61366,0.666666666666667
61367,0.3333333333333335
61368,0.0
61369,0.0
61370,0.0
61371,0.0
61372,0.0
61373,0.0
61374,0.0
61375,0.0
61376,0.0
61377,0.0
61378,0.0
61379,0.0
61380,0.0
61381,0.0
61382,0.0
61383,0.0
61384,0.0
61385,0.0
61386,0.0
61387,0.0
61388,0.0
61389,0.0
61390,0.0
61391,0.0
61392,0.0
61393,0.0
61394,0.0
61395,0.0
61396,0.0
61397,0.0
61398,0.0
61399,0.0
61400,0.0
61401,0.0
61402,0.0
61403,0.0
61404,0.0
61405,0.0
61406,0.0
61407,0.0
61408,0.0
61409,0.0
61410,0.0
61411,0.0
61412,0.0
61413,0.0
61414,0.0
61415,0.0
61416,0.0
61417,0.0
61418,0.0
61419,0.0
61420,0.0
61421,0.0
61422,0.0
61423,0.0
61424,0.0
61425,0.0
61426,0.0
61427,0.0
61428,0.0
61429,0.0
61430,0.0
61431,0.0
61432,0.0
61433,0.0
61434,0.0
61435,0.0
61436,0.0
61437,0.0
61438,0.0
61439,0.0
61440,0.0
61441,0.0
61442,0.0
61443,0.0
61444,0.0
61445,0.0
61446,0.0
61447,0.0
61448,0.0
61449,0.0
61450,0.0
61451,0.0
61452,0.0
61453,0.08333333333333333
61454,0.16666666666666666
61455,0.25
61456,0.3333333333333333
61457,0.41666666666666663
61458,0.5
61459,0.5833333333333333
61460,0.6666666666666666
61461,0.75
61462,0.8333333333333333
61463,0.9166666666666666
61464,1.0
61465,6.0
61466,11.0
61467,16.0
61468,21.0
61469,26.0
61470,31.0
61471,36.0
61472,41.0
61473,46.0
61474,51.0
61475,56.0
61476,61.0
61477,72.25
61478,83.5
61479,94.75
61480,106.0
61481,117.25
61482,128.5
61483,139.75
61484,151.0
61485,162.25
61486,173.5
61487,184.75
61488,196.0
61489,208.66666666666666
61490,221.33333333333334
61491,234.0
61492,246.66666666666666
61493,259.3333333333333
61494,272.0
61495,284.66666666666663
61496,297.3333333333333
61497,310.0
61498,322.66666666666663
61499,335.3333333333333
61500,348.0
61501,363.0833333333333
61502,378.1666666666667
61503,393.25
61504,408.3333333333333
61505,423.4166666666667
61506,438.5
61507,453.58333333333337
61508,468.6666666666667
61509,483.75
61510,498.83333333333337
61511,513.9166666666667
61512,529.0
61513,540.5833333333334
61514,552.1666666666666
61515,563.75
61516,575.3333333333334
61517,586.9166666666666
61518,598.5
61519,610.0833333333334
61520,621.6666666666666
61521,633.25
61522,644.8333333333334
61523,656.4166666666666
61524,668.0
61525,670.3333333333334
61526,672.6666666666666
61527,675.0
61528,677.3333333333334
61529,679.6666666666666
61530,682.0
61531,684.3333333333334
61532,686.6666666666666
61533,689.0
61534,691.3333333333334
61535,693.6666666666666
61536,696.0
61537,695.4166666666666
61538,694.8333333333334
61539,694.25
61540,693.6666666666666
61541,693.0833333333334
61542,692.5
61543,691.9166666666666
61544,691.3333333333334
61545,690.75
61546,690.1666666666666
61547,689.5833333333334
61548,689.0
61549,690.4166666666666
61550,691.8333333333334
61551,693.25
61552,694.6666666666666
61553,696.0833333333334
61554,697.5
61555,698.9166666666666
61556,700.3333333333334
61557,701.75
61558,703.1666666666666
61559,704.5833333333334
61560,706.0
61561,708.25
61562,710.5
61563,712.75
61564,715.0
61565,717.25
61566,719.5
61567,721.75
61568,724.0
61569,726.25
61570,728.5
61571,730.75
61572,733.0
61573,719.0833333333334
61574,705.1666666666666
61575,691.25
61576,677.3333333333334
61577,663.4166666666666
61578,649.5
61579,635.5833333333334
61580,621.6666666666666
61581,607.75
61582,593.8333333333334
61583,579.9166666666667
61584,566.0
61585,558.5
61586,551.0
61587,543.5
61588,536.0
61589,528.5
61590,521.0
61591,513.5
61592,506.0
61593,498.5
61594,491.0
61595,483.5
61596,476.0
61597,464.75
61598,453.5
61599,442.25
61600,431.0
61601,419.75
61602,408.5
61603,397.25
61604,386.0
61605,374.75
61606,363.5
61607,352.25
61608,341.0
61609,330.9166666666667
61610,320.8333333333333
61611,310.75
61612,300.6666666666667
61613,290.5833333333333
61614,280.5
61615,270.41666666666663
61616,260.3333333333333
61617,250.25
61618,240.16666666666666
61619,230.08333333333331
61620,220.0
61621,207.83333333333334
61622,195.66666666666666
61623,183.5
61624,171.33333333333334
61625,159.16666666666669
61626,147.0
61627,134.83333333333334
61628,122.66666666666667
61629,110.5
61630,98.33333333333334
61631,86.16666666666669
61632,74.0
61633,68.08333333333333
61634,62.166666666666664
61635,56.25
61636,50.33333333333333
61637,44.416666666666664
61638,38.5
61639,32.58333333333333
61640,26.666666666666664
61641,20.75
61642,14.833333333333329
61643,8.916666666666657
61644,3.0
61645,2.75
61646,2.5
61647,2.25
61648,2.0
61649,1.75
61650,1.5
61651,1.25
61652,1.0
61653,0.75
61654,0.5
61655,0.25
61656,0.0
61657,0.0
61658,0.0
61659,0.0
61660,0.0
61661,0.0
61662,0.0
61663,0.0
61664,0.0
61665,0.0
61666,0.0
61667,0.0
61668,0.0
61669,0.0
61670,0.0
61671,0.0
61672,0.0
61673,0.0
61674,0.0
61675,0.0
61676,0.0
61677,0.0
61678,0.0
61679,0.0
61680,0.0
61681,0.0
61682,0.0
61683,0.0
61684,0.0
61685,0.0
61686,0.0
61687,0.0
61688,0.0
61689,0.0
61690,0.0
61691,0.0
61692,0.0
61693,0.0
61694,0.0
61695,0.0
61696,0.0
61697,0.0
61698,0.0
61699,0.0
61700,0.0
61701,0.0
61702,0.0
61703,0.0
61704,0.0
61705,0.0
61706,0.0
61707,0.0
61708,0.0
61709,0.0
61710,0.0
61711,0.0
61712,0.0
61713,0.0
61714,0.0
61715,0.0
61716,0.0
61717,0.0
61718,0.0
61719,0.0
61720,0.0
61721,0.0
61722,0.0
61723,0.0
61724,0.0
61725,0.0
61726,0.0
61727,0.0
61728,0.0
61729,0.0
61730,0.0
61731,0.0
61732,0.0
61733,0.0
61734,0.0
61735,0.0
61736,0.0
61737,0.0
61738,0.0
61739,0.0
61740,0.0
61741,0.0
61742,0.0
61743,0.0
61744,0.0
61745,0.0
61746,0.0
61747,0.0
61748,0.0
61749,0.0
61750,0.0
61751,0.0
61752,0.0
61753,2.5
61754,5.0
61755,7.5
61756,10.0
61757,12.5
61758,15.0
61759,17.5
61760,20.0
61761,22.5
61762,25.0
61763,27.5
61764,30.0
61765,34.416666666666664
61766,38.833333333333336
61767,43.25
61768,47.66666666666667
61769,52.083333333333336
61770,56.5
61771,60.91666666666667
61772,65.33333333333334
61773,69.75
61774,74.16666666666667
61775,78.58333333333334
61776,83.0
61777,91.16666666666667
61778,99.33333333333333
61779,107.5
61780,115.66666666666666
61781,123.83333333333333
61782,132.0
61783,140.16666666666666
61784,148.33333333333331
61785,156.5
61786,164.66666666666666
61787,172.83333333333331
61788,181.0
61789,179.83333333333334
61790,178.66666666666666
61791,177.5
61792,176.33333333333334
61793,175.16666666666666
61794,174.0
61795,172.83333333333334
61796,171.66666666666666
61797,170.5
61798,169.33333333333334
61799,168.16666666666666
61800,167.0
61801,169.0
61802,171.0
61803,173.0
61804,175.0
61805,177.0
61806,179.0
61807,181.0
61808,183.0
61809,185.0
61810,187.0
61811,189.0
61812,191.0
61813,216.0
61814,241.0
61815,266.0
61816,291.0
61817,316.0
61818,341.0
61819,366.0
61820,391.0
61821,416.0
61822,441.0
61823,466.0
61824,491.0
61825,509.4166666666667
61826,527.8333333333334
61827,546.25
61828,564.6666666666666
61829,583.0833333333334
61830,601.5
61831,619.9166666666667
61832,638.3333333333334
61833,656.75
61834,675.1666666666667
61835,693.5833333333334
61836,712.0
61837,712.75
61838,713.5
61839,714.25
61840,715.0
61841,715.75
61842,716.5
61843,717.25
61844,718.0
61845,718.75
61846,719.5
61847,720.25
61848,721.0
61849,700.75
61850,680.5
61851,660.25
61852,640.0
61853,619.75
61854,599.5
61855,579.25
61856,559.0
61857,538.75
61858,518.5
61859,498.25
61860,478.0
61861,470.5
61862,463.0
61863,455.5
61864,448.0
61865,440.5
61866,433.0
61867,425.5
61868,418.0
61869,410.5
61870,403.0
61871,395.5
61872,388.0
61873,393.8333333333333
61874,399.6666666666667
61875,405.5
61876,411.3333333333333
61877,417.1666666666667
61878,423.0
61879,428.8333333333333
61880,434.6666666666667
61881,440.5
61882,446.3333333333333
61883,452.16666666666663
61884,458.0
61885,450.1666666666667
61886,442.3333333333333
61887,434.5
61888,426.6666666666667
61889,418.8333333333333
61890,411.0
61891,403.1666666666667
61892,395.3333333333333
61893,387.5
61894,379.6666666666667
61895,371.83333333333337
61896,364.0
61897,350.8333333333333
61898,337.6666666666667
61899,324.5
61900,311.3333333333333
61901,298.1666666666667
61902,285.0
61903,271.83333333333337
61904,258.6666666666667
61905,245.5
61906,232.33333333333334
61907,219.16666666666669
61908,206.0
61909,192.25
61910,178.5
61911,164.75
61912,151.0
61913,137.25
61914,123.5
61915,109.75
61916,96.0
61917,82.25
61918,68.5
61919,54.75
61920,41.0
61921,37.666666666666664
61922,34.333333333333336
61923,31.0
61924,27.666666666666664
61925,24.333333333333332
61926,21.0
61927,17.666666666666664
61928,14.333333333333332
61929,11.0
61930,7.666666666666664
61931,4.333333333333329
61932,1.0
61933,0.9166666666666666
61934,0.8333333333333334
61935,0.75
61936,0.6666666666666667
61937,0.5833333333333334
61938,0.5
61939,0.41666666666666674
61940,0.33333333333333337
61941,0.25
61942,0.16666666666666674
61943,0.08333333333333337
61944,0.0
61945,0.0
61946,0.0
61947,0.0
61948,0.0
61949,0.0
61950,0.0
61951,0.0
61952,0.0
61953,0.0
61954,0.0
61955,0.0
61956,0.0
61957,0.0
61958,0.0
61959,0.0
61960,0.0
61961,0.0
61962,0.0
61963,0.0
61964,0.0
61965,0.0
61966,0.0
61967,0.0
61968,0.0
61969,0.0
61970,0.0
61971,0.0
61972,0.0
61973,0.0
61974,0.0
61975,0.0
61976,0.0
61977,0.0
61978,0.0
61979,0.0
61980,0.0
61981,0.0
61982,0.0
61983,0.0
61984,0.0
61985,0.0
61986,0.0
61987,0.0
61988,0.0
61989,0.0
61990,0.0
61991,0.0
61992,0.0
61993,0.0
61994,0.0
61995,0.0
61996,0.0
61997,0.0
61998,0.0
61999,0.0
62000,0.0
62001,0.0
62002,0.0
62003,0.0
62004,0.0
62005,0.0
62006,0.0
62007,0.0
62008,0.0
62009,0.0
62010,0.0
62011,0.0
62012,0.0
62013,0.0
62014,0.0
62015,0.0
62016,0.0
62017,0.0
62018,0.0
62019,0.0
62020,0.0
62021,0.0
62022,0.0
62023,0.0
62024,0.0
62025,0.0
62026,0.0
62027,0.0
62028,0.0
62029,0.0
62030,0.0
62031,0.0
62032,0.0
62033,0.0
62034,0.0
62035,0.0
62036,0.0
62037,0.0
62038,0.0
62039,0.0
62040,0.0
62041,0.3333333333333333
62042,0.6666666666666666
62043,1.0
62044,1.3333333333333333
62045,1.6666666666666665
62046,2.0
62047,2.333333333333333
62048,2.6666666666666665
62049,3.0
62050,3.333333333333333
62051,3.6666666666666665
62052,4.0
62053,9.25
62054,14.5
62055,19.75
62056,25.0
62057,30.25
62058,35.5
62059,40.75
62060,46.0
62061,51.25
62062,56.5
62063,61.75
62064,67.0
62065,82.16666666666667
62066,97.33333333333333
62067,112.5
62068,127.66666666666666
62069,142.83333333333331
62070,158.0
62071,173.16666666666666
62072,188.33333333333331
62073,203.5
62074,218.66666666666666
62075,233.83333333333331
62076,249.0
62077,251.16666666666666
62078,253.33333333333334
62079,255.5
62080,257.6666666666667
62081,259.8333333333333
62082,262.0
62083,264.1666666666667
62084,266.3333333333333
62085,268.5
62086,270.6666666666667
62087,272.8333333333333
62088,275.0
62089,273.0833333333333
62090,271.1666666666667
62091,269.25
62092,267.3333333333333
62093,265.4166666666667
62094,263.5
62095,261.5833333333333
62096,259.6666666666667
62097,257.75
62098,255.83333333333334
62099,253.91666666666666
62100,252.0
62101,267.3333333333333
62102,282.6666666666667
62103,298.0
62104,313.3333333333333
62105,328.6666666666667
62106,344.0
62107,359.33333333333337
62108,374.6666666666667
62109,390.0
62110,405.33333333333337
62111,420.6666666666667
62112,436.0
62113,426.4166666666667
62114,416.8333333333333
62115,407.25
62116,397.6666666666667
62117,388.0833333333333
62118,378.5
62119,368.91666666666663
62120,359.3333333333333
62121,349.75
62122,340.16666666666663
62123,330.5833333333333
62124,321.0
62125,325.9166666666667
62126,330.8333333333333
62127,335.75
62128,340.6666666666667
62129,345.5833333333333
62130,350.5
62131,355.4166666666667
62132,360.3333333333333
62133,365.25
62134,370.1666666666667
62135,375.0833333333333
62136,380.0
62137,404.6666666666667
62138,429.3333333333333
62139,454.0
62140,478.6666666666667
62141,503.33333333333337
62142,528.0
62143,552.6666666666667
62144,577.3333333333334
62145,602.0
62146,626.6666666666667
62147,651.3333333333334
62148,676.0
62149,666.3333333333334
62150,656.6666666666666
62151,647.0
62152,637.3333333333334
62153,627.6666666666666
62154,618.0
62155,608.3333333333334
62156,598.6666666666666
62157,589.0
62158,579.3333333333334
62159,569.6666666666666
62160,560.0
62161,539.5833333333334
62162,519.1666666666666
62163,498.75
62164,478.3333333333333
62165,457.91666666666663
62166,437.5
62167,417.0833333333333
62168,396.66666666666663
62169,376.25
62170,355.8333333333333
62171,335.41666666666663
62172,315.0
62173,307.9166666666667
62174,300.8333333333333
62175,293.75
62176,286.6666666666667
62177,279.5833333333333
62178,272.5
62179,265.4166666666667
62180,258.3333333333333
62181,251.25
62182,244.16666666666669
62183,237.08333333333334
62184,230.0
62185,225.41666666666666
62186,220.83333333333334
62187,216.25
62188,211.66666666666666
62189,207.08333333333334
62190,202.5
62191,197.91666666666669
62192,193.33333333333334
62193,188.75
62194,184.16666666666669
62195,179.58333333333334
62196,175.0
62197,165.16666666666666
62198,155.33333333333334
62199,145.5
62200,135.66666666666666
62201,125.83333333333333
62202,116.0
62203,106.16666666666666
62204,96.33333333333333
62205,86.5
62206,76.66666666666666
62207,66.83333333333333
62208,57.0
62209,52.5
62210,48.0
62211,43.5
62212,39.0
62213,34.5
62214,30.0
62215,25.5
62216,21.0
62217,16.5
62218,12.0
62219,7.5
62220,3.0
62221,2.75
62222,2.5
62223,2.25
62224,2.0
62225,1.75
62226,1.5
62227,1.25
62228,1.0
62229,0.75
62230,0.5
62231,0.25
62232,0.0
62233,0.0
62234,0.0
62235,0.0
62236,0.0
62237,0.0
62238,0.0
62239,0.0
62240,0.0
62241,0.0
62242,0.0
62243,0.0
62244,0.0
62245,0.0
62246,0.0
62247,0.0
62248,0.0
62249,0.0
62250,0.0
62251,0.0
62252,0.0
62253,0.0
62254,0.0
62255,0.0
62256,0.0
62257,0.0
62258,0.0
62259,0.0
62260,0.0
62261,0.0
62262,0.0
62263,0.0
62264,0.0
62265,0.0
62266,0.0
62267,0.0
62268,0.0
62269,0.0
62270,0.0
62271,0.0
62272,0.0
62273,0.0
62274,0.0
62275,0.0
62276,0.0
62277,0.0
62278,0.0
62279,0.0
62280,0.0
62281,0.0
62282,0.0
62283,0.0
62284,0.0
62285,0.0
62286,0.0
62287,0.0
62288,0.0
62289,0.0
62290,0.0
62291,0.0
62292,0.0
62293,0.0
62294,0.0
62295,0.0
62296,0.0
62297,0.0
62298,0.0
62299,0.0
62300,0.0
62301,0.0
62302,0.0
62303,0.0
62304,0.0
62305,0.0
62306,0.0
62307,0.0
62308,0.0
62309,0.0
62310,0.0
62311,0.0
62312,0.0
62313,0.0
62314,0.0
62315,0.0
62316,0.0
62317,0.0
62318,0.0
62319,0.0
62320,0.0
62321,0.0
62322,0.0
62323,0.0
62324,0.0
62325,0.0
62326,0.0
62327,0.0
62328,0.0
62329,4.666666666666667
62330,9.333333333333334
62331,14.0
62332,18.666666666666668
62333,23.333333333333336
62334,28.0
62335,32.66666666666667
62336,37.333333333333336
62337,42.0
62338,46.66666666666667
62339,51.333333333333336
62340,56.0
62341,68.66666666666667
62342,81.33333333333333
62343,94.0
62344,106.66666666666666
62345,119.33333333333333
62346,132.0
62347,144.66666666666666
62348,157.33333333333331
62349,170.0
62350,182.66666666666666
62351,195.33333333333331
62352,208.0
62353,222.91666666666666
62354,237.83333333333334
62355,252.75
62356,267.6666666666667
62357,282.5833333333333
62358,297.5
62359,312.41666666666663
62360,327.3333333333333
62361,342.25
62362,357.16666666666663
62363,372.0833333333333
62364,387.0
62365,401.0833333333333
62366,415.1666666666667
62367,429.25
62368,443.3333333333333
62369,457.4166666666667
62370,471.5
62371,485.58333333333337
62372,499.6666666666667
62373,513.75
62374,527.8333333333334
62375,541.9166666666667
62376,556.0
62377,567.0833333333334
62378,578.1666666666666
62379,589.25
62380,600.3333333333334
62381,611.4166666666666
62382,622.5
62383,633.5833333333334
62384,644.6666666666666
62385,655.75
62386,666.8333333333334
62387,677.9166666666666
62388,689.0
62389,691.75
62390,694.5
62391,697.25
62392,700.0
62393,702.75
62394,705.5
62395,708.25
62396,711.0
62397,713.75
62398,716.5
62399,719.25
62400,722.0
62401,725.9166666666666
62402,729.8333333333334
62403,733.75
62404,737.6666666666666
62405,741.5833333333334
62406,745.5
62407,749.4166666666666
62408,753.3333333333334
62409,757.25
62410,761.1666666666666
62411,765.0833333333334
62412,769.0
62413,763.75
62414,758.5
62415,753.25
62416,748.0
62417,742.75
62418,737.5
62419,732.25
62420,727.0
62421,721.75
62422,716.5
62423,711.25
62424,706.0
62425,695.3333333333334
62426,684.6666666666666
62427,674.0
62428,663.3333333333334
62429,652.6666666666666
62430,642.0
62431,631.3333333333334
62432,620.6666666666666
62433,610.0
62434,599.3333333333334
62435,588.6666666666666
62436,578.0
62437,580.9166666666666
62438,583.8333333333334
62439,586.75
62440,589.6666666666666
62441,592.5833333333334
62442,595.5
62443,598.4166666666666
62444,601.3333333333334
62445,604.25
62446,607.1666666666666
62447,610.0833333333334
62448,613.0
62449,595.6666666666666
62450,578.3333333333334
62451,561.0
62452,543.6666666666666
62453,526.3333333333334
62454,509.0
62455,491.6666666666667
62456,474.33333333333337
62457,457.0
62458,439.6666666666667
62459,422.33333333333337
62460,405.0
62461,400.6666666666667
62462,396.3333333333333
62463,392.0
62464,387.6666666666667
62465,383.3333333333333
62466,379.0
62467,374.6666666666667
62468,370.3333333333333
62469,366.0
62470,361.6666666666667
62471,357.3333333333333
62472,353.0
62473,342.9166666666667
62474,332.8333333333333
62475,322.75
62476,312.6666666666667
62477,302.5833333333333
62478,292.5
62479,282.41666666666663
62480,272.3333333333333
62481,262.25
62482,252.16666666666666
62483,242.08333333333331
62484,232.0
62485,219.08333333333334
62486,206.16666666666666
62487,193.25
62488,180.33333333333334
62489,167.41666666666669
62490,154.5
62491,141.58333333333334
62492,128.66666666666669
62493,115.75
62494,102.83333333333334
62495,89.91666666666669
62496,77.0
62497,70.75
62498,64.5
62499,58.25
62500,52.0
62501,45.75
62502,39.5
62503,33.25
62504,27.0
62505,20.75
62506,14.5
62507,8.25
62508,2.0
62509,1.8333333333333333
62510,1.6666666666666667
62511,1.5
62512,1.3333333333333335
62513,1.1666666666666667
62514,1.0
62515,0.8333333333333335
62516,0.6666666666666667
62517,0.5
62518,0.3333333333333335
62519,0.16666666666666674
62520,0.0
62521,0.0
62522,0.0
62523,0.0
62524,0.0
62525,0.0
62526,0.0
62527,0.0
62528,0.0
62529,0.0
62530,0.0
62531,0.0
62532,0.0
62533,0.0
62534,0.0
62535,0.0
62536,0.0
62537,0.0
62538,0.0
62539,0.0
62540,0.0
62541,0.0
62542,0.0
62543,0.0
62544,0.0
62545,0.0
62546,0.0
62547,0.0
62548,0.0
62549,0.0
62550,0.0
62551,0.0
62552,0.0
62553,0.0
62554,0.0
62555,0.0
62556,0.0
62557,0.0
62558,0.0
62559,0.0
62560,0.0
62561,0.0
62562,0.0
62563,0.0
62564,0.0
62565,0.0
62566,0.0
62567,0.0
62568,0.0
62569,0.0
62570,0.0
62571,0.0
62572,0.0
62573,0.0
62574,0.0
62575,0.0
62576,0.0
62577,0.0
62578,0.0
62579,0.0
62580,0.0
62581,0.0
62582,0.0
62583,0.0
62584,0.0
62585,0.0
62586,0.0
62587,0.0
62588,0.0
62589,0.0
62590,0.0
62591,0.0
62592,0.0
62593,0.0
62594,0.0
62595,0.0
62596,0.0
62597,0.0
62598,0.0
62599,0.0
62600,0.0
62601,0.0
62602,0.0
62603,0.0
62604,0.0
62605,0.0
62606,0.0
62607,0.0
62608,0.0
62609,0.0
62610,0.0
62611,0.0
62612,0.0
62613,0.0
62614,0.0
62615,0.0
62616,0.0
62617,4.5
62618,9.0
62619,13.5
62620,18.0
62621,22.5
62622,27.0
62623,31.5
62624,36.0
62625,40.5
62626,45.0
62627,49.5
62628,54.0
62629,66.5
62630,79.0
62631,91.5
62632,104.0
62633,116.5
62634,129.0
62635,141.5
62636,154.0
62637,166.5
62638,179.0
62639,191.5
62640,204.0
62641,218.75
62642,233.5
62643,248.25
62644,263.0
62645,277.75
62646,292.5
62647,307.25
62648,322.0
62649,336.75
62650,351.5
62651,366.25
62652,381.0
62653,395.3333333333333
62654,409.6666666666667
62655,424.0
62656,438.3333333333333
62657,452.6666666666667
62658,467.0
62659,481.33333333333337
62660,495.6666666666667
62661,510.0
62662,524.3333333333334
62663,538.6666666666667
62664,553.0
62665,565.1666666666666
62666,577.3333333333334
62667,589.5
62668,601.6666666666666
62669,613.8333333333334
62670,626.0
62671,638.1666666666666
62672,650.3333333333334
62673,662.5
62674,674.6666666666666
62675,686.8333333333333
62676,699.0
62677,706.6666666666666
62678,714.3333333333334
62679,722.0
62680,729.6666666666666
62681,737.3333333333334
62682,745.0
62683,752.6666666666666
62684,760.3333333333334
62685,768.0
62686,775.6666666666666
62687,783.3333333333334
62688,791.0
62689,796.5
62690,802.0
62691,807.5
62692,813.0
62693,818.5
62694,824.0
62695,829.5
62696,835.0
62697,840.5
62698,846.0
62699,851.5
62700,857.0
62701,856.3333333333334
62702,855.6666666666666
62703,855.0
62704,854.3333333333334
62705,853.6666666666666
62706,853.0
62707,852.3333333333334
62708,851.6666666666666
62709,851.0
62710,850.3333333333334
62711,849.6666666666666
62712,849.0
62713,843.75
62714,838.5
62715,833.25
62716,828.0
62717,822.75
62718,817.5
62719,812.25
62720,807.0
62721,801.75
62722,796.5
62723,791.25
62724,786.0
62725,779.3333333333334
62726,772.6666666666666
62727,766.0
62728,759.3333333333334
62729,752.6666666666666
62730,746.0
62731,739.3333333333334
62732,732.6666666666666
62733,726.0
62734,719.3333333333334
62735,712.6666666666666
62736,706.0
62737,691.5833333333334
62738,677.1666666666666
62739,662.75
62740,648.3333333333334
62741,633.9166666666666
62742,619.5
62743,605.0833333333334
62744,590.6666666666666
62745,576.25
62746,561.8333333333334
62747,547.4166666666667
62748,533.0
62749,520.75
62750,508.5
62751,496.25
62752,484.0
62753,471.75
62754,459.5
62755,447.25
62756,435.0
62757,422.75
62758,410.5
62759,398.25
62760,386.0
62761,366.5833333333333
62762,347.1666666666667
62763,327.75
62764,308.3333333333333
62765,288.91666666666663
62766,269.5
62767,250.08333333333331
62768,230.66666666666666
62769,211.25
62770,191.83333333333331
62771,172.41666666666666
62772,153.0
62773,144.41666666666666
62774,135.83333333333334
62775,127.25
62776,118.66666666666666
62777,110.08333333333333
62778,101.5
62779,92.91666666666666
62780,84.33333333333333
62781,75.75
62782,67.16666666666666
62783,58.58333333333333
62784,50.0
62785,45.916666666666664
62786,41.833333333333336
62787,37.75
62788,33.66666666666667
62789,29.583333333333336
62790,25.5
62791,21.416666666666668
62792,17.333333333333336
62793,13.25
62794,9.166666666666671
62795,5.083333333333336
62796,1.0
62797,0.9166666666666666
62798,0.8333333333333334
62799,0.75
62800,0.6666666666666667
62801,0.5833333333333334
62802,0.5
62803,0.41666666666666674
62804,0.33333333333333337
62805,0.25
62806,0.16666666666666674
62807,0.08333333333333337
62808,0.0
62809,0.0
62810,0.0
62811,0.0
62812,0.0
62813,0.0
62814,0.0
62815,0.0
62816,0.0
62817,0.0
62818,0.0
62819,0.0
62820,0.0
62821,0.0
62822,0.0
62823,0.0
62824,0.0
62825,0.0
62826,0.0
62827,0.0
62828,0.0
62829,0.0
62830,0.0
62831,0.0
62832,0.0
62833,0.0
62834,0.0
62835,0.0
62836,0.0
62837,0.0
62838,0.0
62839,0.0
62840,0.0
62841,0.0
62842,0.0
62843,0.0
62844,0.0
62845,0.0
62846,0.0
62847,0.0
62848,0.0
62849,0.0
62850,0.0
62851,0.0
62852,0.0
62853,0.0
62854,0.0
62855,0.0
62856,0.0
62857,0.0
62858,0.0
62859,0.0
62860,0.0
62861,0.0
62862,0.0
62863,0.0
62864,0.0
62865,0.0
62866,0.0
62867,0.0
62868,0.0
62869,0.0
62870,0.0
62871,0.0
62872,0.0
62873,0.0
62874,0.0
62875,0.0
62876,0.0
62877,0.0
62878,0.0
62879,0.0
62880,0.0
62881,0.0
62882,0.0
62883,0.0
62884,0.0
62885,0.0
62886,0.0
62887,0.0
62888,0.0
62889,0.0
62890,0.0
62891,0.0
62892,0.0
62893,0.0
62894,0.0
62895,0.0
62896,0.0
62897,0.0
62898,0.0
62899,0.0
62900,0.0
62901,0.0
62902,0.0
62903,0.0
62904,0.0
62905,1.0
62906,2.0
62907,3.0
62908,4.0
62909,5.0
62910,6.0
62911,7.0
62912,8.0
62913,9.0
62914,10.0
62915,11.0
62916,12.0
62917,13.916666666666666
62918,15.833333333333334
62919,17.75
62920,19.666666666666668
62921,21.583333333333336
62922,23.5
62923,25.416666666666668
62924,27.333333333333336
62925,29.25
62926,31.166666666666668
62927,33.083333333333336
62928,35.0
62929,36.416666666666664
62930,37.833333333333336
62931,39.25
62932,40.666666666666664
62933,42.083333333333336
62934,43.5
62935,44.91666666666667
62936,46.333333333333336
62937,47.75
62938,49.16666666666667
62939,50.583333333333336
62940,52.0
62941,52.333333333333336
62942,52.666666666666664
62943,53.0
62944,53.333333333333336
62945,53.666666666666664
62946,54.0
62947,54.333333333333336
62948,54.666666666666664
62949,55.0
62950,55.333333333333336
62951,55.666666666666664
62952,56.0
62953,66.83333333333333
62954,77.66666666666667
62955,88.5
62956,99.33333333333334
62957,110.16666666666667
62958,121.0
62959,131.83333333333334
62960,142.66666666666669
62961,153.5
62962,164.33333333333334
62963,175.16666666666669
62964,186.0
62965,186.08333333333334
62966,186.16666666666666
62967,186.25
62968,186.33333333333334
62969,186.41666666666666
62970,186.5
62971,186.58333333333334
62972,186.66666666666666
62973,186.75
62974,186.83333333333334
62975,186.91666666666666
62976,187.0
62977,198.75
62978,210.5
62979,222.25
62980,234.0
62981,245.75
62982,257.5
62983,269.25
62984,281.0
62985,292.75
62986,304.5
62987,316.25
62988,328.0
62989,316.25
62990,304.5
62991,292.75
62992,281.0
62993,269.25
62994,257.5
62995,245.75
62996,234.0
62997,222.25
62998,210.5
62999,198.75
63000,187.0
63001,204.16666666666666
63002,221.33333333333334
63003,238.5
63004,255.66666666666669
63005,272.83333333333337
63006,290.0
63007,307.1666666666667
63008,324.33333333333337
63009,341.5
63010,358.6666666666667
63011,375.83333333333337
63012,393.0
63013,374.0833333333333
63014,355.1666666666667
63015,336.25
63016,317.3333333333333
63017,298.41666666666663
63018,279.5
63019,260.5833333333333
63020,241.66666666666666
63021,222.75
63022,203.83333333333331
63023,184.91666666666666
63024,166.0
63025,171.0
